transaction_id,product_type,applicant_id,beneficiary_id,applicant_country,beneficiary_country,currency,amount,issue_date,expiry_date,status,goods_category,amendment_count,document_count,processing_days,discrepancy_flag,delay_flag,counterparty_relationship_years,customer_risk_rating,anomaly_score,anomaly_class,discrepancy_probability,delay_probability,predicted_processing_days,overall_risk_score,overall_risk_level
TF-2026-0002463,COLLECTION,CUST-00373,CP-02877,CA,JP,EUR,325187.68,2025-11-15,2026-04-25,ACTIVE,TEXTILES,2,10,13,0,1,13,LOW,0.517104,NORMAL,0.235313,0.556617,10.56,38.34,LOW
TF-2026-0002464,GUARANTEE,CUST-01199,CP-03250,CA,AE,EUR,182216.88,2025-01-25,2025-05-06,ACTIVE,AGRICULTURE,2,7,16,1,1,5,HIGH,0.480376,NORMAL,0.379387,0.549929,12.56,43.11,MEDIUM
TF-2026-0002465,COLLECTION,CUST-00489,CP-01018,CA,AE,USD,73892.81,2024-10-14,2024-12-19,ACTIVE,INDUSTRIAL_EQUIPMENT,3,3,13,1,1,1,MEDIUM,0.586083,NORMAL,0.707343,0.642932,12.39,72.3,HIGH
TF-2026-0002466,COLLECTION,CUST-00387,CP-00544,CA,JP,CAD,3174863.21,2024-12-11,2025-05-08,SETTLED,CHEMICALS,3,9,7,1,0,1,MEDIUM,0.559179,NORMAL,0.592912,0.592313,10.27,64.53,MEDIUM
TF-2026-0002467,EXPORT_LC,CUST-01058,CP-01751,CA,DE,CNY,676494.76,2024-09-28,2024-12-30,CLOSED,INDUSTRIAL_EQUIPMENT,4,10,15,1,1,10,HIGH,0.515042,NORMAL,0.636975,0.797318,14.13,68.25,HIGH
TF-2026-0002468,EXPORT_LC,CUST-00947,CP-01117,CA,BR,EUR,153902.87,2025-06-11,2025-12-08,CLOSED,TEXTILES,0,3,1,0,0,3,HIGH,0.568285,NORMAL,0.139118,0.194587,3.98,43.19,MEDIUM
TF-2026-0002469,COLLECTION,CUST-00177,CP-02413,CA,US,JPY,84310.68,2024-12-18,2025-04-18,CLOSED,INDUSTRIAL_EQUIPMENT,3,7,7,0,0,3,LOW,0.519297,NORMAL,0.347044,0.404946,9.02,36.9,LOW
TF-2026-0002470,COLLECTION,CUST-00218,CP-00398,CA,CN,EUR,1118655.92,2025-09-14,2026-01-08,ACTIVE,TEXTILES,1,7,15,0,1,12,HIGH,0.497059,NORMAL,0.224185,0.402059,9.65,37.13,LOW
TF-2026-0002471,EXPORT_LC,CUST-00719,CP-00781,CA,GB,JPY,114345.13,2026-04-21,2026-07-23,ACTIVE,AGRICULTURE,2,4,8,0,0,11,MEDIUM,0.52592,NORMAL,0.351091,0.403042,8.75,43.75,MEDIUM
TF-2026-0002472,COLLECTION,CUST-00786,CP-01570,CA,AE,CAD,1325005.91,2025-04-21,2025-10-10,CLOSED,INDUSTRIAL_EQUIPMENT,3,3,13,0,1,11,MEDIUM,0.539344,NORMAL,0.467455,0.625103,13.05,58.32,MEDIUM
TF-2026-0002473,EXPORT_LC,CUST-00365,CP-02260,CA,AE,EUR,158347.73,2025-11-03,2026-04-25,CLOSED,ELECTRONICS,0,10,4,0,0,2,HIGH,0.564587,NORMAL,0.244789,0.255635,5.5,48.02,MEDIUM
TF-2026-0002474,IMPORT_LC,CUST-00509,CP-01068,CA,CN,CAD,192813.4,2026-05-24,2026-08-09,CLOSED,CHEMICALS,1,9,6,0,0,12,HIGH,0.506861,NORMAL,0.19639,0.183317,6.2,31.24,LOW
TF-2026-0002475,COLLECTION,CUST-00056,CP-02933,CA,DE,JPY,80354.22,2025-06-19,2025-11-05,ACTIVE,AGRICULTURE,5,7,5,0,0,9,MEDIUM,0.537806,NORMAL,0.42574,0.559203,10.21,54.38,MEDIUM
TF-2026-0002476,GUARANTEE,CUST-00523,CP-02527,CA,SG,JPY,510039.1,2026-01-02,2026-03-10,CLOSED,AUTO_PARTS,2,7,13,0,1,9,MEDIUM,0.45801,NORMAL,0.406504,0.520286,10.75,35.42,LOW
TF-2026-0002477,EXPORT_LC,CUST-01140,CP-01729,CA,JP,JPY,453535.91,2026-07-30,2026-12-13,CLOSED,TEXTILES,0,3,1,0,0,7,MEDIUM,0.538914,NORMAL,0.163604,0.184885,3.45,33.67,LOW
TF-2026-0002478,GUARANTEE,CUST-00941,CP-00014,CA,BR,CNY,647178.7,2025-03-10,2025-08-16,ACTIVE,AUTO_PARTS,2,7,9,0,0,7,HIGH,0.460545,NORMAL,0.270628,0.304447,9.0,28.85,LOW
TF-2026-0002479,IMPORT_LC,CUST-00016,CP-02328,CA,IN,USD,200624.1,2025-11-06,2026-02-26,ACTIVE,AGRICULTURE,3,8,15,0,1,3,LOW,0.48882,NORMAL,0.347648,0.519708,12.52,32.93,LOW
TF-2026-0002480,COLLECTION,CUST-00612,CP-03051,CA,GB,GBP,233999.52,2026-04-25,2026-08-04,SETTLED,CHEMICALS,1,5,5,0,0,3,LOW,0.494654,NORMAL,0.187561,0.325611,8.74,22.79,LOW
TF-2026-0002481,GUARANTEE,CUST-01099,CP-02288,CA,US,GBP,1858576.4,2026-05-31,2026-10-13,ACTIVE,AUTO_PARTS,1,5,1,0,0,5,MEDIUM,0.515003,NORMAL,0.147345,0.214309,5.59,28.13,LOW
TF-2026-0002482,IMPORT_LC,CUST-00349,CP-03351,CA,US,GBP,676701.62,2025-09-20,2025-12-17,CLOSED,ELECTRONICS,5,8,16,0,1,7,LOW,0.491947,NORMAL,0.32808,0.874584,15.23,45.6,MEDIUM
TF-2026-0002483,GUARANTEE,CUST-00884,CP-03484,CA,DE,JPY,89565.45,2025-04-15,2025-09-18,CLOSED,INDUSTRIAL_EQUIPMENT,4,4,21,1,1,5,LOW,0.533004,NORMAL,0.475851,0.745913,14.82,56.29,MEDIUM
TF-2026-0002484,IMPORT_LC,CUST-00516,CP-00591,CA,AE,GBP,182258.32,2025-07-31,2025-10-15,ACTIVE,AGRICULTURE,3,9,17,0,1,1,LOW,0.513809,NORMAL,0.380345,0.641128,13.78,44.69,MEDIUM
TF-2026-0002485,EXPORT_LC,CUST-01127,CP-00117,CA,GB,CAD,16328.64,2025-08-08,2025-12-26,CLOSED,AUTO_PARTS,3,9,13,0,1,3,HIGH,0.588323,NORMAL,0.516422,0.571087,11.46,69.19,HIGH
TF-2026-0002486,GUARANTEE,CUST-00808,CP-03375,CA,GB,CNY,835007.04,2026-08-09,2026-12-24,CLOSED,ELECTRONICS,3,8,15,0,1,9,MEDIUM,0.466746,NORMAL,0.468713,0.615621,10.99,41.08,MEDIUM
TF-2026-0002487,GUARANTEE,CUST-00431,CP-01228,CA,FR,EUR,483186.09,2024-09-04,2025-01-29,SETTLED,AUTO_PARTS,2,3,9,0,0,6,MEDIUM,0.508322,NORMAL,0.350138,0.246405,8.68,33.41,LOW
TF-2026-0002488,COLLECTION,CUST-00590,CP-03455,CA,MX,USD,431532.78,2026-05-07,2026-10-21,SETTLED,CHEMICALS,1,10,12,0,1,7,MEDIUM,0.506415,NORMAL,0.257826,0.443827,10.2,37.08,LOW
TF-2026-0002489,COLLECTION,CUST-00014,CP-03083,CA,US,CAD,1487598.88,2026-03-31,2026-09-10,SETTLED,ELECTRONICS,5,10,22,0,1,12,HIGH,0.566621,NORMAL,0.365568,0.808537,17.66,71.25,HIGH
TF-2026-0002490,COLLECTION,CUST-00802,CP-01823,CA,SG,JPY,247321.88,2025-12-24,2026-05-27,ACTIVE,AGRICULTURE,5,9,17,0,1,2,HIGH,0.541662,NORMAL,0.5152,0.785298,15.57,70.86,HIGH
TF-2026-0002491,COLLECTION,CUST-01017,CP-03227,CA,US,GBP,226105.67,2024-12-22,2025-04-21,SETTLED,INDUSTRIAL_EQUIPMENT,0,8,8,0,0,1,HIGH,0.536523,NORMAL,0.184526,0.277767,7.07,41.95,MEDIUM
TF-2026-0002492,GUARANTEE,CUST-00948,CP-00321,CA,IN,JPY,97118.7,2025-12-03,2026-05-24,CLOSED,INDUSTRIAL_EQUIPMENT,0,9,8,0,0,1,LOW,0.569081,NORMAL,0.153405,0.143278,6.89,31.92,LOW
TF-2026-0002493,EXPORT_LC,CUST-00491,CP-00032,CA,SG,JPY,3879596.3,2025-08-26,2025-12-12,SETTLED,INDUSTRIAL_EQUIPMENT,3,9,13,1,1,13,LOW,0.571515,NORMAL,0.591972,0.755106,12.63,66.7,HIGH
TF-2026-0002494,EXPORT_LC,CUST-01176,CP-02852,CA,CN,GBP,379260.5,2025-02-04,2025-06-29,ACTIVE,INDUSTRIAL_EQUIPMENT,3,4,14,0,1,7,HIGH,0.47578,NORMAL,0.552667,0.666163,12.29,51.55,MEDIUM
TF-2026-0002495,EXPORT_LC,CUST-00789,CP-02647,CA,GB,CNY,75169.95,2026-05-28,2026-08-06,CLOSED,ELECTRONICS,3,4,20,0,1,14,MEDIUM,0.555919,NORMAL,0.470557,0.614652,13.31,61.16,MEDIUM
TF-2026-0002496,EXPORT_LC,CUST-00435,CP-02238,CA,IN,CNY,161739.15,2025-05-04,2025-08-17,CLOSED,CHEMICALS,1,10,6,0,0,13,MEDIUM,0.540083,NORMAL,0.21574,0.273805,8.81,38.63,LOW
TF-2026-0002497,EXPORT_LC,CUST-00692,CP-02495,CA,US,GBP,763177.33,2025-11-06,2026-05-04,ACTIVE,TEXTILES,2,7,9,0,0,2,LOW,0.482988,NORMAL,0.225775,0.38689,9.71,23.3,LOW
TF-2026-0002498,GUARANTEE,CUST-00257,CP-00693,CA,IN,CAD,51680.05,2025-03-09,2025-08-10,SETTLED,ELECTRONICS,2,4,7,0,0,11,LOW,0.56493,NORMAL,0.214961,0.265928,7.83,37.51,LOW
TF-2026-0002499,EXPORT_LC,CUST-00389,CP-02673,CA,MX,CNY,94900.5,2026-01-06,2026-03-24,SETTLED,ELECTRONICS,1,4,13,0,1,4,LOW,0.53354,NORMAL,0.211687,0.485666,11.31,39.41,LOW
TF-2026-0002500,GUARANTEE,CUST-00361,CP-03032,CA,AE,JPY,78992.86,2026-03-10,2026-07-12,ACTIVE,CHEMICALS,4,6,15,0,1,15,MEDIUM,0.574659,NORMAL,0.461852,0.724669,13.55,67.01,HIGH
TF-2026-0002501,IMPORT_LC,CUST-01152,CP-03325,CA,MX,CNY,618590.96,2025-06-06,2025-12-01,SETTLED,AUTO_PARTS,5,4,11,1,1,3,HIGH,0.510674,NORMAL,0.645617,0.769723,13.77,66.28,HIGH
TF-2026-0002502,GUARANTEE,CUST-01112,CP-02150,CA,BR,JPY,263625.49,2025-05-07,2025-09-07,CLOSED,TEXTILES,3,3,10,0,0,14,HIGH,0.544733,NORMAL,0.283373,0.493784,11.18,54.25,MEDIUM
TF-2026-0002503,GUARANTEE,CUST-00325,CP-00818,CA,US,CNY,228800.68,2024-10-10,2025-01-01,CLOSED,AUTO_PARTS,5,9,14,0,1,13,LOW,0.538766,NORMAL,0.561641,0.749727,14.29,60.34,MEDIUM
TF-2026-0002504,IMPORT_LC,CUST-00186,CP-01234,CA,US,USD,273406.98,2025-04-25,2025-09-28,CLOSED,INDUSTRIAL_EQUIPMENT,3,6,14,0,1,14,HIGH,0.502792,NORMAL,0.306923,0.674224,12.69,50.58,MEDIUM
TF-2026-0002505,GUARANTEE,CUST-01104,CP-03483,CA,AE,JPY,256074.4,2025-11-27,2026-03-23,CLOSED,INDUSTRIAL_EQUIPMENT,1,5,10,0,0,9,HIGH,0.478251,NORMAL,0.144249,0.36763,8.78,29.32,LOW
TF-2026-0002506,COLLECTION,CUST-00178,CP-02883,CA,CN,EUR,241133.99,2025-10-18,2026-02-22,ACTIVE,AUTO_PARTS,4,7,11,0,1,8,LOW,0.477422,NORMAL,0.488979,0.755793,12.47,43.1,MEDIUM
TF-2026-0002507,IMPORT_LC,CUST-00361,CP-00684,CA,MX,JPY,105605.93,2024-10-07,2024-12-28,SETTLED,ELECTRONICS,3,3,8,0,0,10,MEDIUM,0.548798,NORMAL,0.386466,0.383545,8.99,49.31,MEDIUM
TF-2026-0002508,EXPORT_LC,CUST-00891,CP-00077,CA,MX,EUR,613027.23,2025-11-08,2026-03-16,ACTIVE,INDUSTRIAL_EQUIPMENT,4,9,15,0,1,9,LOW,0.480586,NORMAL,0.548212,0.703319,11.72,43.6,MEDIUM
TF-2026-0002509,IMPORT_LC,CUST-01039,CP-02380,CA,JP,USD,215758.93,2024-10-07,2025-02-03,ACTIVE,CHEMICALS,5,3,15,0,1,13,MEDIUM,0.55802,NORMAL,0.355576,0.669822,14.77,60.0,MEDIUM
TF-2026-0002510,COLLECTION,CUST-00110,CP-01313,CA,IN,CNY,327039.73,2025-08-31,2026-02-17,SETTLED,ELECTRONICS,5,6,18,1,1,0,LOW,0.54801,NORMAL,0.498797,0.718949,14.32,59.27,MEDIUM
TF-2026-0002511,EXPORT_LC,CUST-00528,CP-00083,CA,GB,CNY,353720.57,2026-03-17,2026-07-03,ACTIVE,ELECTRONICS,0,4,4,0,0,7,LOW,0.515106,NORMAL,0.147337,0.227662,5.46,23.64,LOW
TF-2026-0002512,COLLECTION,CUST-01054,CP-02817,CA,JP,CAD,279684.13,2025-01-28,2025-06-26,CLOSED,INDUSTRIAL_EQUIPMENT,2,7,14,1,1,2,MEDIUM,0.481804,NORMAL,0.510085,0.581228,11.9,43.39,MEDIUM
TF-2026-0002513,IMPORT_LC,CUST-00163,CP-03197,CA,US,GBP,496248.45,2025-03-09,2025-08-04,CLOSED,ELECTRONICS,5,10,14,0,1,10,HIGH,0.529393,NORMAL,0.378867,0.847684,14.86,66.07,HIGH
TF-2026-0002514,COLLECTION,CUST-00449,CP-01107,CA,MX,USD,910838.41,2026-01-10,2026-06-21,CLOSED,AUTO_PARTS,2,10,8,0,0,1,MEDIUM,0.529989,NORMAL,0.284271,0.309414,8.5,39.56,LOW
TF-2026-0002515,COLLECTION,CUST-00379,CP-01837,CA,IN,CNY,548813.35,2025-11-15,2026-03-20,SETTLED,INDUSTRIAL_EQUIPMENT,5,3,12,1,1,8,LOW,0.533072,NORMAL,0.668855,0.615668,10.79,57.55,MEDIUM
TF-2026-0002516,EXPORT_LC,CUST-00899,CP-01005,CA,GB,CNY,808264.61,2024-12-17,2025-03-19,ACTIVE,AUTO_PARTS,5,3,15,1,1,2,MEDIUM,0.551643,NORMAL,0.607423,0.775866,14.52,70.24,HIGH
TF-2026-0002517,EXPORT_LC,CUST-00309,CP-00998,CA,JP,CAD,1165564.86,2025-08-01,2026-01-28,SETTLED,AGRICULTURE,3,6,14,0,1,6,MEDIUM,0.477577,NORMAL,0.412735,0.748685,13.83,45.61,MEDIUM
TF-2026-0002518,COLLECTION,CUST-01065,CP-02122,CA,DE,CAD,343187.99,2025-09-05,2025-12-23,CLOSED,AUTO_PARTS,5,9,17,0,1,0,HIGH,0.567382,NORMAL,0.48799,0.785918,13.19,74.23,HIGH
TF-2026-0002519,IMPORT_LC,CUST-01162,CP-01995,CA,SG,GBP,1533111.1,2024-09-15,2024-11-27,ACTIVE,ELECTRONICS,5,6,20,0,1,10,HIGH,0.525164,NORMAL,0.373078,0.83076,18.31,64.16,MEDIUM
TF-2026-0002520,COLLECTION,CUST-00535,CP-03176,CA,FR,EUR,340466.57,2025-07-04,2025-09-20,ACTIVE,AUTO_PARTS,3,6,9,0,0,1,MEDIUM,0.489436,NORMAL,0.314066,0.332848,9.51,30.55,LOW
TF-2026-0002521,IMPORT_LC,CUST-00767,CP-02368,CA,BR,CAD,242566.84,2025-09-07,2026-02-16,SETTLED,ELECTRONICS,0,5,1,0,0,13,LOW,0.526863,NORMAL,0.199516,0.276107,8.27,29.99,LOW
TF-2026-0002522,IMPORT_LC,CUST-00504,CP-02952,CA,GB,EUR,986764.57,2025-04-27,2025-10-09,SETTLED,INDUSTRIAL_EQUIPMENT,4,5,11,0,1,4,MEDIUM,0.490186,NORMAL,0.441279,0.685039,11.8,46.88,MEDIUM
TF-2026-0002523,EXPORT_LC,CUST-00954,CP-01290,CA,FR,GBP,222379.92,2026-04-23,2026-09-11,CLOSED,INDUSTRIAL_EQUIPMENT,1,4,10,0,0,13,HIGH,0.50669,NORMAL,0.20117,0.331184,9.55,36.52,LOW
TF-2026-0002524,EXPORT_LC,CUST-00346,CP-02626,CA,FR,JPY,736665.24,2024-09-05,2024-11-05,SETTLED,TEXTILES,0,3,3,0,0,2,MEDIUM,0.560592,NORMAL,0.118362,0.207571,4.99,37.01,LOW
TF-2026-0002525,GUARANTEE,CUST-00081,CP-01798,CA,FR,CAD,534683.95,2024-11-08,2025-04-17,CLOSED,AUTO_PARTS,0,5,3,0,0,4,LOW,0.505338,NORMAL,0.112951,0.147565,4.99,17.08,LOW
TF-2026-0002526,GUARANTEE,CUST-00651,CP-02689,CA,MX,GBP,208344.35,2025-04-02,2025-09-22,ACTIVE,INDUSTRIAL_EQUIPMENT,2,4,3,0,0,3,MEDIUM,0.498626,NORMAL,0.294878,0.288285,5.73,30.68,LOW
TF-2026-0002527,EXPORT_LC,CUST-01182,CP-01527,CA,GB,JPY,905999.55,2026-06-10,2026-12-01,CLOSED,INDUSTRIAL_EQUIPMENT,5,5,18,0,1,1,LOW,0.524543,NORMAL,0.376396,0.786198,15.88,52.52,MEDIUM
TF-2026-0002528,GUARANTEE,CUST-00174,CP-01608,CA,FR,EUR,1432507.37,2026-05-09,2026-08-19,ACTIVE,TEXTILES,1,5,6,0,0,10,HIGH,0.501699,NORMAL,0.144075,0.231935,7.49,29.92,LOW
TF-2026-0002529,GUARANTEE,CUST-00247,CP-02916,CA,BR,CNY,602205.49,2024-10-13,2025-02-02,SETTLED,ELECTRONICS,0,10,13,0,1,15,MEDIUM,0.584143,NORMAL,0.177251,0.436544,9.6,49.05,MEDIUM
TF-2026-0002530,IMPORT_LC,CUST-00599,CP-00450,CA,MX,CAD,501274.43,2026-08-11,2026-10-28,SETTLED,AUTO_PARTS,3,7,9,0,0,0,LOW,0.512255,NORMAL,0.449728,0.440303,9.67,39.28,LOW
TF-2026-0002531,EXPORT_LC,CUST-00934,CP-00536,CA,AE,GBP,659430.66,2025-07-26,2026-01-09,SETTLED,INDUSTRIAL_EQUIPMENT,5,10,13,0,1,11,MEDIUM,0.53752,NORMAL,0.305939,0.869891,13.68,61.55,MEDIUM
TF-2026-0002532,EXPORT_LC,CUST-00509,CP-02657,CA,GB,GBP,174946.49,2026-02-24,2026-06-14,ACTIVE,TEXTILES,0,10,5,0,0,9,HIGH,0.549186,NORMAL,0.254386,0.225914,6.97,44.88,MEDIUM
TF-2026-0002533,GUARANTEE,CUST-00093,CP-01099,CA,MX,JPY,358254.49,2026-07-29,2026-12-31,SETTLED,AUTO_PARTS,5,7,13,1,1,7,LOW,0.486427,NORMAL,0.802749,0.746132,13.2,53.95,MEDIUM
TF-2026-0002534,GUARANTEE,CUST-00681,CP-03395,CA,GB,CNY,1178952.86,2024-10-21,2024-12-24,SETTLED,AGRICULTURE,3,4,12,1,1,4,HIGH,0.499288,NORMAL,0.54857,0.684532,10.24,57.32,MEDIUM
TF-2026-0002535,EXPORT_LC,CUST-00820,CP-02308,CA,SG,EUR,323335.16,2025-03-05,2025-07-08,CLOSED,AUTO_PARTS,1,3,6,0,0,1,HIGH,0.549675,NORMAL,0.204087,0.279898,7.38,45.38,MEDIUM
TF-2026-0002536,EXPORT_LC,CUST-00089,CP-02633,CA,DE,JPY,337105.62,2025-08-06,2025-11-17,ACTIVE,TEXTILES,0,6,5,0,0,4,LOW,0.505822,NORMAL,0.173735,0.147423,5.31,19.05,LOW
TF-2026-0002537,GUARANTEE,CUST-00072,CP-01029,CA,FR,CNY,628778.32,2025-10-13,2026-01-27,SETTLED,AGRICULTURE,5,5,14,1,1,0,LOW,0.543897,NORMAL,0.436149,0.78248,14.44,58.81,MEDIUM
TF-2026-0002538,GUARANTEE,CUST-00270,CP-00753,CA,FR,JPY,125236.1,2025-03-05,2025-05-23,SETTLED,CHEMICALS,2,10,9,0,0,12,MEDIUM,0.53224,NORMAL,0.306506,0.343368,10.08,41.95,MEDIUM
TF-2026-0002539,COLLECTION,CUST-00584,CP-00276,CA,FR,USD,130593.72,2025-05-25,2025-10-29,CLOSED,ELECTRONICS,4,4,19,1,1,10,MEDIUM,0.518326,NORMAL,0.637461,0.741335,14.66,62.14,MEDIUM
TF-2026-0002540,COLLECTION,CUST-00327,CP-01003,CA,DE,GBP,1922848.27,2026-04-27,2026-08-19,CLOSED,ELECTRONICS,2,8,10,0,0,12,LOW,0.523137,NORMAL,0.154674,0.307457,9.22,28.7,LOW
TF-2026-0002541,GUARANTEE,CUST-00027,CP-01878,CA,MX,EUR,1359239.33,2024-09-29,2025-03-01,SETTLED,CHEMICALS,5,9,7,1,0,7,HIGH,0.529722,NORMAL,0.714508,0.533233,10.29,65.22,HIGH
TF-2026-0002542,COLLECTION,CUST-00251,CP-03307,CA,CN,CNY,1454836.97,2025-06-05,2025-09-12,SETTLED,INDUSTRIAL_EQUIPMENT,3,8,8,0,0,7,MEDIUM,0.485941,NORMAL,0.398359,0.453523,9.6,36.5,LOW
TF-2026-0002543,IMPORT_LC,CUST-00115,CP-01731,CA,MX,GBP,1300974.61,2025-01-05,2025-05-27,CLOSED,CHEMICALS,4,6,5,1,0,8,MEDIUM,0.488791,NORMAL,0.626011,0.443638,10.25,43.62,MEDIUM
TF-2026-0002544,GUARANTEE,CUST-00852,CP-00761,CA,GB,EUR,154605.96,2025-02-19,2025-06-22,ACTIVE,AUTO_PARTS,3,10,4,0,0,15,LOW,0.563769,NORMAL,0.394258,0.414291,8.38,47.92,MEDIUM
TF-2026-0002545,GUARANTEE,CUST-00440,CP-01159,CA,IN,JPY,127679.57,2025-09-04,2026-02-28,SETTLED,AGRICULTURE,5,4,8,0,0,15,MEDIUM,0.584276,NORMAL,0.387442,0.520932,11.02,58.33,MEDIUM
TF-2026-0002546,COLLECTION,CUST-00618,CP-02271,CA,US,GBP,716756.27,2025-03-25,2025-06-19,ACTIVE,CHEMICALS,3,7,14,0,1,6,MEDIUM,0.462976,NORMAL,0.30328,0.644882,11.71,36.83,LOW
TF-2026-0002547,COLLECTION,CUST-00202,CP-02547,CA,BR,GBP,134859.26,2024-11-08,2025-01-14,CLOSED,CHEMICALS,3,8,15,1,1,4,MEDIUM,0.494066,NORMAL,0.673193,0.670285,12.44,54.31,MEDIUM
TF-2026-0002548,GUARANTEE,CUST-00942,CP-02861,CA,SG,CNY,262869.29,2025-05-27,2025-11-17,ACTIVE,ELECTRONICS,3,4,10,0,0,8,HIGH,0.478899,NORMAL,0.415521,0.521187,11.24,42.97,MEDIUM
TF-2026-0002549,GUARANTEE,CUST-00695,CP-02978,CA,DE,JPY,67019.67,2025-05-10,2025-07-21,SETTLED,AGRICULTURE,0,10,2,0,0,0,LOW,0.625874,HIGH,0.286659,0.193788,4.91,40.26,MEDIUM
TF-2026-0002550,IMPORT_LC,CUST-01006,CP-00052,CA,SG,EUR,1139707.38,2025-12-29,2026-04-11,ACTIVE,ELECTRONICS,3,9,13,0,1,6,HIGH,0.496002,NORMAL,0.494475,0.676299,12.64,54.59,MEDIUM
TF-2026-0002551,COLLECTION,CUST-00375,CP-01260,CA,AE,GBP,549415.41,2024-11-18,2025-05-03,CLOSED,TEXTILES,5,4,21,1,1,4,MEDIUM,0.504298,NORMAL,0.619946,0.675199,12.53,55.53,MEDIUM
TF-2026-0002552,GUARANTEE,CUST-00549,CP-00401,CA,SG,CNY,121759.25,2025-07-10,2025-10-28,ACTIVE,ELECTRONICS,5,4,17,1,1,5,HIGH,0.541671,NORMAL,0.444118,0.813682,15.52,69.72,HIGH
TF-2026-0002553,GUARANTEE,CUST-01055,CP-03222,CA,FR,EUR,614669.36,2026-07-23,2026-12-20,CLOSED,AUTO_PARTS,5,10,24,0,1,13,HIGH,0.546972,NORMAL,0.32247,0.685253,17.02,62.63,MEDIUM
TF-2026-0002554,EXPORT_LC,CUST-00939,CP-02327,CA,FR,EUR,101568.07,2024-09-07,2025-03-01,CLOSED,AUTO_PARTS,5,7,6,1,0,3,LOW,0.546256,NORMAL,0.478047,0.713521,12.8,58.08,MEDIUM
TF-2026-0002555,IMPORT_LC,CUST-00568,CP-02868,CA,IN,JPY,1146381.55,2025-08-16,2025-11-11,SETTLED,INDUSTRIAL_EQUIPMENT,1,7,4,0,0,12,LOW,0.497,NORMAL,0.176,0.200467,6.39,18.62,LOW
TF-2026-0002556,IMPORT_LC,CUST-00944,CP-00993,CA,MX,JPY,783383.96,2026-01-23,2026-05-13,ACTIVE,TEXTILES,2,9,14,0,1,13,MEDIUM,0.504382,NORMAL,0.381525,0.520603,10.47,42.98,MEDIUM
TF-2026-0002557,EXPORT_LC,CUST-00363,CP-00824,CA,MX,USD,364013.66,2025-09-17,2025-11-18,ACTIVE,AGRICULTURE,2,6,10,1,0,8,HIGH,0.461846,NORMAL,0.564486,0.417085,10.55,41.64,MEDIUM
TF-2026-0002558,EXPORT_LC,CUST-01047,CP-01840,CA,AE,GBP,186762.97,2026-07-09,2026-12-30,ACTIVE,INDUSTRIAL_EQUIPMENT,2,8,20,0,1,4,LOW,0.489211,NORMAL,0.207723,0.673783,13.81,34.21,LOW
TF-2026-0002559,COLLECTION,CUST-00953,CP-01254,CA,MX,CNY,203546.66,2025-11-15,2026-05-06,SETTLED,AUTO_PARTS,3,4,6,0,0,12,HIGH,0.497879,NORMAL,0.442692,0.582264,11.9,50.22,MEDIUM
TF-2026-0002560,IMPORT_LC,CUST-00162,CP-03458,CA,IN,USD,675959.15,2025-12-07,2026-04-09,SETTLED,ELECTRONICS,1,3,11,0,1,14,MEDIUM,0.548929,NORMAL,0.188693,0.446442,9.13,45.61,MEDIUM
TF-2026-0002561,COLLECTION,CUST-00087,CP-00810,CA,DE,GBP,276149.81,2025-08-27,2026-02-17,SETTLED,TEXTILES,1,8,7,0,0,1,HIGH,0.505275,NORMAL,0.19166,0.126919,6.72,28.68,LOW
TF-2026-0002562,GUARANTEE,CUST-00505,CP-02594,CA,SG,GBP,437037.38,2025-07-22,2025-12-16,CLOSED,AGRICULTURE,1,6,1,0,0,6,MEDIUM,0.471412,NORMAL,0.0774,0.307739,5.28,19.04,LOW
TF-2026-0002563,IMPORT_LC,CUST-00054,CP-03031,CA,CN,GBP,935781.28,2025-03-31,2025-07-16,ACTIVE,AUTO_PARTS,2,6,6,0,0,2,LOW,0.492789,NORMAL,0.181494,0.269145,7.94,20.22,LOW
TF-2026-0002564,COLLECTION,CUST-00521,CP-00705,CA,CN,JPY,145438.52,2026-05-05,2026-10-12,CLOSED,CHEMICALS,0,8,6,0,0,5,MEDIUM,0.528979,NORMAL,0.105946,0.157312,6.41,28.59,LOW
TF-2026-0002565,IMPORT_LC,CUST-01098,CP-00118,CA,SG,USD,191728.08,2025-04-20,2025-09-25,SETTLED,CHEMICALS,4,6,9,0,0,7,HIGH,0.483102,NORMAL,0.501242,0.507289,10.68,45.82,MEDIUM
TF-2026-0002566,EXPORT_LC,CUST-00843,CP-03073,CA,FR,JPY,51018.22,2025-09-03,2026-02-06,CLOSED,ELECTRONICS,5,7,9,0,0,4,HIGH,0.575517,NORMAL,0.539879,0.570795,11.43,69.04,HIGH
TF-2026-0002567,COLLECTION,CUST-01015,CP-02060,CA,FR,GBP,41955.54,2026-07-02,2026-10-14,SETTLED,ELECTRONICS,5,3,11,0,1,4,MEDIUM,0.614355,HIGH,0.519187,0.726876,11.9,70.73,HIGH
TF-2026-0002568,IMPORT_LC,CUST-00588,CP-02238,CA,IN,JPY,509926.82,2026-08-06,2026-10-30,CLOSED,INDUSTRIAL_EQUIPMENT,1,4,13,0,1,13,MEDIUM,0.502313,NORMAL,0.144563,0.329449,7.45,28.51,LOW
